PPID,EFFDT,EXPDT,FEATURECD,QSECT,CONV,PSECTPPID,PSECT,PTWPPPID,PTWP,PRGE,PMER
105836826,20000918,,OQSECPPID,NW,200,104115811,11,103005811,6,9,3
105836824,20050502,,OQSECPPID,SE,300,104115811,11,103005811,6,9,3
105836825,20000918,,OQSECPPID,SW,400,104115811,11,103005811,6,9,3
105836827,20050502,,OQSECPPID,NE,100,104115811,11,103005811,6,9,3
105836828,20050502,,OQSECPPID,SE,300,104125811,12,103005811,6,9,3
105836831,20000918,,OQSECPPID,NE,100,104125811,12,103005811,6,9,3
105836830,20050502,,OQSECPPID,NW,200,104125811,12,103005811,6,9,3
105836829,20050502,,OQSECPPID,SW,400,104125811,12,103005811,6,9,3
105836799,20000918,,OQSECPPID,NE,100,104045811,4,103005811,6,9,3
105836798,20000918,,OQSECPPID,NW,200,104045811,4,103005811,6,9,3
105836797,20000918,,OQSECPPID,SW,400,104045811,4,103005811,6,9,3
105836796,20000918,,OQSECPPID,SE,300,104045811,4,103005811,6,9,3
105836802,20000918,,OQSECPPID,NW,200,104055811,5,103005811,6,9,3
105836801,20000918,,OQSECPPID,SW,400,104055811,5,103005811,6,9,3
105836800,20000918,,OQSECPPID,SE,300,104055811,5,103005811,6,9,3
105836803,20000918,,OQSECPPID,NE,100,104055811,5,103005811,6,9,3
105836793,20000918,,OQSECPPID,SW,400,104035811,3,103005811,6,9,3
105836795,20000918,,OQSECPPID,NE,100,104035811,3,103005811,6,9,3
105836792,20000918,,OQSECPPID,SE,300,104035811,3,103005811,6,9,3
105836794,20000918,,OQSECPPID,NW,200,104035811,3,103005811,6,9,3
105836790,20000918,,OQSECPPID,NW,200,104025811,2,103005811,6,9,3
105836788,20000918,,OQSECPPID,SE,300,104025811,2,103005811,6,9,3
105836791,20000918,,OQSECPPID,NE,100,104025811,2,103005811,6,9,3
105836789,20000918,,OQSECPPID,SW,400,104025811,2,103005811,6,9,3
105836821,20000918,,OQSECPPID,SW,400,104105811,10,103005811,6,9,3
105836822,20000918,,OQSECPPID,NW,200,104105811,10,103005811,6,9,3
105836823,20000918,,OQSECPPID,NE,100,104105811,10,103005811,6,9,3
105836820,20000918,,OQSECPPID,SE,300,104105811,10,103005811,6,9,3
105836818,20000918,,OQSECPPID,NW,200,104095811,9,103005811,6,9,3
105836816,20000918,,OQSECPPID,SE,300,104095811,9,103005811,6,9,3
105836819,20000918,,OQSECPPID,NE,100,104095811,9,103005811,6,9,3
105836817,20000918,,OQSECPPID,SW,400,104095811,9,103005811,6,9,3
105836812,20000918,,OQSECPPID,SE,300,104085811,8,103005811,6,9,3
105836815,20000918,,OQSECPPID,NE,100,104085811,8,103005811,6,9,3
105836813,20000918,,OQSECPPID,SW,400,104085811,8,103005811,6,9,3
105836814,20000918,,OQSECPPID,NW,200,104085811,8,103005811,6,9,3
105836678,20000925,,OQSECPPID,NW,200,104105810,10,103005810,5,9,3
105836677,20000925,,OQSECPPID,SW,400,104105810,10,103005810,5,9,3
105836679,20000925,,OQSECPPID,NE,100,104105810,10,103005810,5,9,3
105836676,20000925,,OQSECPPID,SE,300,104105810,10,103005810,5,9,3
105836672,20000925,,OQSECPPID,SE,300,104095810,9,103005810,5,9,3
105836673,20000925,,OQSECPPID,SW,400,104095810,9,103005810,5,9,3
105836675,20000925,,OQSECPPID,NE,100,104095810,9,103005810,5,9,3
105836674,20000925,,OQSECPPID,NW,200,104095810,9,103005810,5,9,3
105836682,20000925,,OQSECPPID,NW,200,104115810,11,103005810,5,9,3
105836680,20000925,,OQSECPPID,SE,300,104115810,11,103005810,5,9,3
105836683,20000925,,OQSECPPID,NE,100,104115810,11,103005810,5,9,3
105836681,20000925,,OQSECPPID,SW,400,104115810,11,103005810,5,9,3
105836702,20000925,,OQSECPPID,NW,200,104165810,16,103005810,5,9,3
105836700,20000925,,OQSECPPID,SE,300,104165810,16,103005810,5,9,3
105836701,20000925,,OQSECPPID,SW,400,104165810,16,103005810,5,9,3
105836703,20000925,,OQSECPPID,NE,100,104165810,16,103005810,5,9,3
105836692,20000925,,OQSECPPID,SE,300,104145810,14,103005810,5,9,3
105836695,20000925,,OQSECPPID,NE,100,104145810,14,103005810,5,9,3
105836693,20000925,,OQSECPPID,SW,400,104145810,14,103005810,5,9,3
105836694,20000925,,OQSECPPID,NW,200,104145810,14,103005810,5,9,3
105836699,20000925,,OQSECPPID,NE,100,104155810,15,103005810,5,9,3
105836698,20000925,,OQSECPPID,NW,200,104155810,15,103005810,5,9,3
105836696,20000925,,OQSECPPID,SE,300,104155810,15,103005810,5,9,3
105836697,20000925,,OQSECPPID,SW,400,104155810,15,103005810,5,9,3
105836705,20000925,,OQSECPPID,SW,400,104175810,17,103005810,5,9,3
105836707,20000925,,OQSECPPID,NE,100,104175810,17,103005810,5,9,3
105836704,20000925,,OQSECPPID,SE,300,104175810,17,103005810,5,9,3
105836706,20000925,,OQSECPPID,NW,200,104175810,17,103005810,5,9,3
105836731,20000925,,OQSECPPID,NE,100,104235810,23,103005810,5,9,3
105836728,20000925,,OQSECPPID,SE,300,104235810,23,103005810,5,9,3
105836729,20000925,,OQSECPPID,SW,400,104235810,23,103005810,5,9,3
105836730,20000925,,OQSECPPID,NW,200,104235810,23,103005810,5,9,3
105836725,20000925,,OQSECPPID,SW,400,104225810,22,103005810,5,9,3
105836726,20000925,,OQSECPPID,NW,200,104225810,22,103005810,5,9,3
105836724,20000925,,OQSECPPID,SE,300,104225810,22,103005810,5,9,3
105836727,20000925,,OQSECPPID,NE,100,104225810,22,103005810,5,9,3
105836720,20000925,,OQSECPPID,SE,300,104215810,21,103005810,5,9,3
105836722,20000925,,OQSECPPID,NW,200,104215810,21,103005810,5,9,3
105836721,20000925,,OQSECPPID,SW,400,104215810,21,103005810,5,9,3
105836723,20000925,,OQSECPPID,NE,100,104215810,21,103005810,5,9,3
105836716,20000925,,OQSECPPID,SE,300,104205810,20,103005810,5,9,3
105836717,20000925,,OQSECPPID,SW,400,104205810,20,103005810,5,9,3
105836719,20000925,,OQSECPPID,NE,100,104205810,20,103005810,5,9,3
105836718,20000925,,OQSECPPID,NW,200,104205810,20,103005810,5,9,3
105836747,20000925,,OQSECPPID,NE,100,104275810,27,103005810,5,9,3
105836744,20000925,,OQSECPPID,SE,300,104275810,27,103005810,5,9,3
105836746,20030522,,OQSECPPID,NW,200,104275810,27,103005810,5,9,3
105836745,20000925,,OQSECPPID,SW,400,104275810,27,103005810,5,9,3
105836752,20000925,,OQSECPPID,SE,300,104295810,29,103005810,5,9,3
105836755,20000925,,OQSECPPID,NE,100,104295810,29,103005810,5,9,3
105836753,20000925,,OQSECPPID,SW,400,104295810,29,103005810,5,9,3
105836754,20000925,,OQSECPPID,NW,200,104295810,29,103005810,5,9,3
105836777,20000925,,OQSECPPID,SW,400,104355810,35,103005810,5,9,3
105836778,20000925,,OQSECPPID,NW,200,104355810,35,103005810,5,9,3
105836776,20000925,,OQSECPPID,SE,300,104355810,35,103005810,5,9,3
105836779,20000925,,OQSECPPID,NE,100,104355810,35,103005810,5,9,3
105836774,20000925,,OQSECPPID,NW,200,104345810,34,103005810,5,9,3
105836775,20000925,,OQSECPPID,NE,100,104345810,34,103005810,5,9,3
105836772,20000925,,OQSECPPID,SE,300,104345810,34,103005810,5,9,3
105836773,20000925,,OQSECPPID,SW,400,104345810,34,103005810,5,9,3
105836771,20000925,,OQSECPPID,NE,100,104335810,33,103005810,5,9,3
105836770,20000925,,OQSECPPID,NW,200,104335810,33,103005810,5,9,3
105836768,20000925,,OQSECPPID,SE,300,104335810,33,103005810,5,9,3
105836769,20000925,,OQSECPPID,SW,400,104335810,33,103005810,5,9,3
105836767,20000925,,OQSECPPID,NE,100,104325810,32,103005810,5,9,3
105836765,20000925,,OQSECPPID,SW,400,104325810,32,103005810,5,9,3
105836766,20000925,,OQSECPPID,NW,200,104325810,32,103005810,5,9,3
105836764,20000925,,OQSECPPID,SE,300,104325810,32,103005810,5,9,3
105836536,20000911,,OQSECPPID,SE,300,104115809,11,103005809,4,9,3
105836539,20000911,,OQSECPPID,NE,100,104115809,11,103005809,4,9,3
105836537,20000911,,OQSECPPID,SW,400,104115809,11,103005809,4,9,3
105836538,20000911,,OQSECPPID,NW,200,104115809,11,103005809,4,9,3
105836535,20000911,,OQSECPPID,NE,100,104105809,10,103005809,4,9,3
105836532,20000911,,OQSECPPID,SE,300,104105809,10,103005809,4,9,3
105836534,20000911,,OQSECPPID,NW,200,104105809,10,103005809,4,9,3
105836533,20000911,,OQSECPPID,SW,400,104105809,10,103005809,4,9,3
105836541,20000911,,OQSECPPID,SW,400,104125809,12,103005809,4,9,3
105836542,20000911,,OQSECPPID,NW,200,104125809,12,103005809,4,9,3
105836540,20000911,,OQSECPPID,SE,300,104125809,12,103005809,4,9,3
105836543,20000911,,OQSECPPID,NE,100,104125809,12,103005809,4,9,3
105817081,20000916,,OQSECPPID,SW,400,104075674,7,103005674,4,8,3
105817080,20000916,,OQSECPPID,SE,300,104075674,7,103005674,4,8,3
105817082,20000916,,OQSECPPID,NW,200,104075674,7,103005674,4,8,3
105817083,20000916,,OQSECPPID,NE,100,104075674,7,103005674,4,8,3
105816941,20000916,,OQSECPPID,SW,400,104085673,8,103005673,3,8,3
105816940,20000916,,OQSECPPID,SE,300,104085673,8,103005673,3,8,3
105816942,20000916,,OQSECPPID,NW,200,104085673,8,103005673,3,8,3
105816943,20000916,,OQSECPPID,NE,100,104085673,8,103005673,3,8,3
105816978,20000916,,OQSECPPID,NW,200,104175673,17,103005673,3,8,3
105816976,20000916,,OQSECPPID,SE,300,104175673,17,103005673,3,8,3
105816979,20000916,,OQSECPPID,NE,100,104175673,17,103005673,3,8,3
105816977,20000916,,OQSECPPID,SW,400,104175673,17,103005673,3,8,3
105816983,20000916,,OQSECPPID,NE,100,104185673,18,103005673,3,8,3
105816980,20000916,,OQSECPPID,SE,300,104185673,18,103005673,3,8,3
105816981,20000916,,OQSECPPID,SW,400,104185673,18,103005673,3,8,3
105816982,20000916,,OQSECPPID,NW,200,104185673,18,103005673,3,8,3
105836843,20000918,,OQSECPPID,NE,100,104155811,15,103005811,6,9,3
105836842,20000918,,OQSECPPID,NW,200,104155811,15,103005811,6,9,3
105836840,20000918,,OQSECPPID,SE,300,104155811,15,103005811,6,9,3
105836841,20000918,,OQSECPPID,SW,400,104155811,15,103005811,6,9,3
105836844,20000918,,OQSECPPID,SE,300,104165811,16,103005811,6,9,3
105836845,20000918,,OQSECPPID,SW,400,104165811,16,103005811,6,9,3
105836847,20000918,,OQSECPPID,NE,100,104165811,16,103005811,6,9,3
105836846,20000918,,OQSECPPID,NW,200,104165811,16,103005811,6,9,3
105836849,20000918,,OQSECPPID,SW,400,104175811,17,103005811,6,9,3
105836850,20000918,,OQSECPPID,NW,200,104175811,17,103005811,6,9,3
105836848,20000918,,OQSECPPID,SE,300,104175811,17,103005811,6,9,3
105836851,20000918,,OQSECPPID,NE,100,104175811,17,103005811,6,9,3
105836868,20000918,,OQSECPPID,SE,300,104225811,22,103005811,6,9,3
105836869,20000918,,OQSECPPID,SW,400,104225811,22,103005811,6,9,3
105836870,20000918,,OQSECPPID,NW,200,104225811,22,103005811,6,9,3
105836871,20000918,,OQSECPPID,NE,100,104225811,22,103005811,6,9,3
105836867,20000918,,OQSECPPID,NE,100,104215811,21,103005811,6,9,3
105836866,20000918,,OQSECPPID,NW,200,104215811,21,103005811,6,9,3
105836865,20000918,,OQSECPPID,SW,400,104215811,21,103005811,6,9,3
105836864,20000918,,OQSECPPID,SE,300,104215811,21,103005811,6,9,3
105836862,20000918,,OQSECPPID,NW,200,104205811,20,103005811,6,9,3
105836860,20000918,,OQSECPPID,SE,300,104205811,20,103005811,6,9,3
105836863,20000918,,OQSECPPID,NE,100,104205811,20,103005811,6,9,3
105836861,20000918,,OQSECPPID,SW,400,104205811,20,103005811,6,9,3
105836890,20000918,,OQSECPPID,NW,200,104275811,27,103005811,6,9,3
105836888,20000918,,OQSECPPID,SE,300,104275811,27,103005811,6,9,3
105836891,20000918,,OQSECPPID,NE,100,104275811,27,103005811,6,9,3
105836889,20000918,,OQSECPPID,SW,400,104275811,27,103005811,6,9,3
105836892,20000918,,OQSECPPID,SE,300,104285811,28,103005811,6,9,3
105836893,20000918,,OQSECPPID,SW,400,104285811,28,103005811,6,9,3
105836895,20000918,,OQSECPPID,NE,100,104285811,28,103005811,6,9,3
105836894,20000918,,OQSECPPID,NW,200,104285811,28,103005811,6,9,3
105836897,20000918,,OQSECPPID,SW,400,104295811,29,103005811,6,9,3
105836898,20000918,,OQSECPPID,NW,200,104295811,29,103005811,6,9,3
105836899,20000918,,OQSECPPID,NE,100,104295811,29,103005811,6,9,3
105836896,20000918,,OQSECPPID,SE,300,104295811,29,103005811,6,9,3
105836919,20000918,,OQSECPPID,NE,100,104345811,34,103005811,6,9,3
105836917,20000918,,OQSECPPID,SW,400,104345811,34,103005811,6,9,3
105836918,20000918,,OQSECPPID,NW,200,104345811,34,103005811,6,9,3
105836916,20000918,,OQSECPPID,SE,300,104345811,34,103005811,6,9,3
105836914,20000918,,OQSECPPID,NW,200,104335811,33,103005811,6,9,3
105836912,20000918,,OQSECPPID,SE,300,104335811,33,103005811,6,9,3
105836913,20000918,,OQSECPPID,SW,400,104335811,33,103005811,6,9,3
105836915,20000918,,OQSECPPID,NE,100,104335811,33,103005811,6,9,3
105836908,20000918,,OQSECPPID,SE,300,104325811,32,103005811,6,9,3
105836911,20000918,,OQSECPPID,NE,100,104325811,32,103005811,6,9,3
105836910,20000918,,OQSECPPID,NW,200,104325811,32,103005811,6,9,3
105836909,20000918,,OQSECPPID,SW,400,104325811,32,103005811,6,9,3
105817369,20000916,,OQSECPPID,SW,400,104075676,7,103005676,6,8,3
105817371,20000916,,OQSECPPID,NE,100,104075676,7,103005676,6,8,3
105817368,20000916,,OQSECPPID,SE,300,104075676,7,103005676,6,8,3
105817370,20000916,,OQSECPPID,NW,200,104075676,7,103005676,6,8,3
105855935,20000913,,OQSECPPID,NE,100,104365943,36,103005943,3,10,3
105836804,20000918,,OQSECPPID,SE,300,104065811,6,103005811,6,9,3
105836806,20000918,,OQSECPPID,NW,200,104065811,6,103005811,6,9,3
105836807,20000918,,OQSECPPID,NE,100,104065811,6,103005811,6,9,3
105836805,20000918,,OQSECPPID,SW,400,104065811,6,103005811,6,9,3
105836811,20000918,,OQSECPPID,NE,100,104075811,7,103005811,6,9,3
105836810,20000918,,OQSECPPID,NW,200,104075811,7,103005811,6,9,3
105836809,20000918,,OQSECPPID,SW,400,104075811,7,103005811,6,9,3
105836808,20000918,,OQSECPPID,SE,300,104075811,7,103005811,6,9,3
105836709,20000925,,OQSECPPID,SW,400,104185810,18,103005810,5,9,3
105836711,20000925,,OQSECPPID,NE,100,104185810,18,103005810,5,9,3
105836708,20000925,,OQSECPPID,SE,300,104185810,18,103005810,5,9,3
105836710,20000925,,OQSECPPID,NW,200,104185810,18,103005810,5,9,3
105836712,20000925,,OQSECPPID,SE,300,104195810,19,103005810,5,9,3
105836714,20000925,,OQSECPPID,NW,200,104195810,19,103005810,5,9,3
105836713,20000925,,OQSECPPID,SW,400,104195810,19,103005810,5,9,3
105836715,20000925,,OQSECPPID,NE,100,104195810,19,103005810,5,9,3
105836759,20000925,,OQSECPPID,NE,100,104305810,30,103005810,5,9,3
105836756,20000925,,OQSECPPID,SE,300,104305810,30,103005810,5,9,3
105836758,20000925,,OQSECPPID,NW,200,104305810,30,103005810,5,9,3
105836757,20000925,,OQSECPPID,SW,400,104305810,30,103005810,5,9,3
105797478,20000908,,OQSECPPID,NW,200,104025538,2,103005538,3,7,3
105797479,20000908,,OQSECPPID,NE,100,104025538,2,103005538,3,7,3
105797477,20000908,,OQSECPPID,SW,400,104025538,2,103005538,3,7,3
105797476,20000908,,OQSECPPID,SE,300,104025538,2,103005538,3,7,3
105797480,20000908,,OQSECPPID,SE,300,104035538,3,103005538,3,7,3
105797482,20000908,,OQSECPPID,NW,200,104035538,3,103005538,3,7,3
105797481,20000908,,OQSECPPID,SW,400,104035538,3,103005538,3,7,3
105797483,20000908,,OQSECPPID,NE,100,104035538,3,103005538,3,7,3
105797485,20000908,,OQSECPPID,SW,400,104045538,4,103005538,3,7,3
105797487,20000908,,OQSECPPID,NE,100,104045538,4,103005538,3,7,3
105797484,20000908,,OQSECPPID,SE,300,104045538,4,103005538,3,7,3
105797486,20000908,,OQSECPPID,NW,200,104045538,4,103005538,3,7,3
105817480,20000916,,OQSECPPID,SE,300,104355676,35,103005676,6,8,3
105817481,20000916,,OQSECPPID,SW,400,104355676,35,103005676,6,8,3
105817483,20140211,,OQSECPPID,NE,100,104355676,35,103005676,6,8,3
105817482,20140211,,OQSECPPID,NW,200,104355676,35,103005676,6,8,3
105817487,20140211,,OQSECPPID,NE,100,104365676,36,103005676,6,8,3
105817484,20000916,,OQSECPPID,SE,300,104365676,36,103005676,6,8,3
105817486,20141217,,OQSECPPID,NW,200,104365676,36,103005676,6,8,3
105817485,20000916,,OQSECPPID,SW,400,104365676,36,103005676,6,8,3
105798024,20000909,,OQSECPPID,SE,300,104315541,31,103005541,6,7,3
105798026,20140211,,OQSECPPID,NW,200,104315541,31,103005541,6,7,3
105798027,20000909,,OQSECPPID,NE,100,104315541,31,103005541,6,7,3
105798025,20000916,,OQSECPPID,SW,400,104315541,31,103005541,6,7,3
105797243,20000908,,OQSECPPID,NE,100,104155536,15,103005536,1,7,3
105797240,20000908,,OQSECPPID,SE,300,104155536,15,103005536,1,7,3
105797242,20000908,,OQSECPPID,NW,200,104155536,15,103005536,1,7,3
105797241,20000908,,OQSECPPID,SW,400,104155536,15,103005536,1,7,3
105797247,20000908,,OQSECPPID,NE,100,104165536,16,103005536,1,7,3
105797246,20000908,,OQSECPPID,NW,200,104165536,16,103005536,1,7,3
105797244,20000908,,OQSECPPID,SE,300,104165536,16,103005536,1,7,3
105797245,20000908,,OQSECPPID,SW,400,104165536,16,103005536,1,7,3
105797268,20000908,,OQSECPPID,SE,300,104225536,22,103005536,1,7,3
105797270,20000908,,OQSECPPID,NW,200,104225536,22,103005536,1,7,3
105797269,20000908,,OQSECPPID,SW,400,104225536,22,103005536,1,7,3
105797271,20000908,,OQSECPPID,NE,100,104225536,22,103005536,1,7,3
105797265,20000908,,OQSECPPID,SW,400,104215536,21,103005536,1,7,3
105797267,20000908,,OQSECPPID,NE,100,104215536,21,103005536,1,7,3
105797264,20000908,,OQSECPPID,SE,300,104215536,21,103005536,1,7,3
105797266,20000908,,OQSECPPID,NW,200,104215536,21,103005536,1,7,3
105797291,20000908,,OQSECPPID,NE,100,104275536,27,103005536,1,7,3
105797288,20000908,,OQSECPPID,SE,300,104275536,27,103005536,1,7,3
105797289,20000908,,OQSECPPID,SW,400,104275536,27,103005536,1,7,3
105797290,20000908,,OQSECPPID,NW,200,104275536,27,103005536,1,7,3
105797294,20000908,,OQSECPPID,NW,200,104285536,28,103005536,1,7,3
105797293,20000908,,OQSECPPID,SW,400,104285536,28,103005536,1,7,3
105797295,20000908,,OQSECPPID,NE,100,104285536,28,103005536,1,7,3
105797292,20000908,,OQSECPPID,SE,300,104285536,28,103005536,1,7,3
105797774,20000908,,OQSECPPID,NW,200,104045540,4,103005540,5,7,3
105797772,20000908,,OQSECPPID,SE,300,104045540,4,103005540,5,7,3
105797773,20000908,,OQSECPPID,SW,400,104045540,4,103005540,5,7,3
105797775,20000908,,OQSECPPID,NE,100,104045540,4,103005540,5,7,3
105797776,20000908,,OQSECPPID,SE,300,104055540,5,103005540,5,7,3
105797777,20000908,,OQSECPPID,SW,400,104055540,5,103005540,5,7,3
105797779,20000908,,OQSECPPID,NE,100,104055540,5,103005540,5,7,3
105797778,20000908,,OQSECPPID,NW,200,104055540,5,103005540,5,7,3
105797797,20000908,,OQSECPPID,SW,400,104105540,10,103005540,5,7,3
105797799,20000908,,OQSECPPID,NE,100,104105540,10,103005540,5,7,3
105797796,20000908,,OQSECPPID,SE,300,104105540,10,103005540,5,7,3
105797798,20000908,,OQSECPPID,NW,200,104105540,10,103005540,5,7,3
105797795,20000908,,OQSECPPID,NE,100,104095540,9,103005540,5,7,3
105797793,20000908,,OQSECPPID,SW,400,104095540,9,103005540,5,7,3
105797794,20000908,,OQSECPPID,NW,200,104095540,9,103005540,5,7,3
105797792,20000908,,OQSECPPID,SE,300,104095540,9,103005540,5,7,3
105797791,20000908,,OQSECPPID,NE,100,104085540,8,103005540,5,7,3
105797788,20000908,,OQSECPPID,SE,300,104085540,8,103005540,5,7,3
105797789,20000908,,OQSECPPID,SW,400,104085540,8,103005540,5,7,3
105797790,20000908,,OQSECPPID,NW,200,104085540,8,103005540,5,7,3
105797621,20000908,,OQSECPPID,SW,400,104025539,2,103005539,4,7,3
105797622,20000908,,OQSECPPID,NW,200,104025539,2,103005539,4,7,3
105797623,20000908,,OQSECPPID,NE,100,104025539,2,103005539,4,7,3
105797620,20000908,,OQSECPPID,SE,300,104025539,2,103005539,4,7,3
105797617,20000908,,OQSECPPID,SW,400,104015539,1,103005539,4,7,3
105797616,20000908,,OQSECPPID,SE,300,104015539,1,103005539,4,7,3
105797619,20000908,,OQSECPPID,NE,100,104015539,1,103005539,4,7,3
105797618,20000908,,OQSECPPID,NW,200,104015539,1,103005539,4,7,3
105797626,20000908,,OQSECPPID,NW,200,104035539,3,103005539,4,7,3
105797627,20000908,,OQSECPPID,NE,100,104035539,3,103005539,4,7,3
105797624,20000908,,OQSECPPID,SE,300,104035539,3,103005539,4,7,3
105797625,20000908,,OQSECPPID,SW,400,104035539,3,103005539,4,7,3
105797628,20000908,,OQSECPPID,SE,300,104045539,4,103005539,4,7,3
105797631,20000908,,OQSECPPID,NE,100,104045539,4,103005539,4,7,3
105797629,20000908,,OQSECPPID,SW,400,104045539,4,103005539,4,7,3
105797630,20000908,,OQSECPPID,NW,200,104045539,4,103005539,4,7,3
105797662,20000908,,OQSECPPID,NW,200,104125539,12,103005539,4,7,3
105797660,20000908,,OQSECPPID,SE,300,104125539,12,103005539,4,7,3
105797661,20000908,,OQSECPPID,SW,400,104125539,12,103005539,4,7,3
105797663,20000908,,OQSECPPID,NE,100,104125539,12,103005539,4,7,3
105797658,20000908,,OQSECPPID,NW,200,104115539,11,103005539,4,7,3
105797657,20000908,,OQSECPPID,SW,400,104115539,11,103005539,4,7,3
105797656,20000908,,OQSECPPID,SE,300,104115539,11,103005539,4,7,3
105797659,20000908,,OQSECPPID,NE,100,104115539,11,103005539,4,7,3
105797667,20000908,,OQSECPPID,NE,100,104135539,13,103005539,4,7,3
105797665,20000908,,OQSECPPID,SW,400,104135539,13,103005539,4,7,3
105797666,20000908,,OQSECPPID,NW,200,104135539,13,103005539,4,7,3
105797664,20000908,,OQSECPPID,SE,300,104135539,13,103005539,4,7,3
105797669,20000908,,OQSECPPID,SW,400,104145539,14,103005539,4,7,3
105797671,20000908,,OQSECPPID,NE,100,104145539,14,103005539,4,7,3
105797668,20000908,,OQSECPPID,SE,300,104145539,14,103005539,4,7,3
105797670,20000908,,OQSECPPID,NW,200,104145539,14,103005539,4,7,3
105797707,20000908,,OQSECPPID,NE,100,104235539,23,103005539,4,7,3
105797706,20000908,,OQSECPPID,NW,200,104235539,23,103005539,4,7,3
105797705,20000908,,OQSECPPID,SW,400,104235539,23,103005539,4,7,3
105797704,20000908,,OQSECPPID,SE,300,104235539,23,103005539,4,7,3
105797695,20000908,,OQSECPPID,NE,100,104205539,20,103005539,4,7,3
105797692,20000908,,OQSECPPID,SE,300,104205539,20,103005539,4,7,3
105797693,20000908,,OQSECPPID,SW,400,104205539,20,103005539,4,7,3
105797694,20000908,,OQSECPPID,NW,200,104205539,20,103005539,4,7,3
105797725,20000908,,OQSECPPID,SW,400,104285539,28,103005539,4,7,3
105797724,20000908,,OQSECPPID,SE,300,104285539,28,103005539,4,7,3
105797727,20000908,,OQSECPPID,NE,100,104285539,28,103005539,4,7,3
105797726,20000908,,OQSECPPID,NW,200,104285539,28,103005539,4,7,3
105797728,20000908,,OQSECPPID,SE,300,104295539,29,103005539,4,7,3
105797731,20000908,,OQSECPPID,NE,100,104295539,29,103005539,4,7,3
105797730,20000908,,OQSECPPID,NW,200,104295539,29,103005539,4,7,3
105797729,20000908,,OQSECPPID,SW,400,104295539,29,103005539,4,7,3
105797747,20000908,,OQSECPPID,NE,100,104335539,33,103005539,4,7,3
105797744,20000908,,OQSECPPID,SE,300,104335539,33,103005539,4,7,3
105797746,20000908,,OQSECPPID,NW,200,104335539,33,103005539,4,7,3
105797745,20000908,,OQSECPPID,SW,400,104335539,33,103005539,4,7,3
105797741,20000908,,OQSECPPID,SW,400,104325539,32,103005539,4,7,3
105797742,20000908,,OQSECPPID,NW,200,104325539,32,103005539,4,7,3
105797740,20000908,,OQSECPPID,SE,300,104325539,32,103005539,4,7,3
105797743,20000908,,OQSECPPID,NE,100,104325539,32,103005539,4,7,3
105797475,20000908,,OQSECPPID,NE,100,104015538,1,103005538,3,7,3
105797473,20000908,,OQSECPPID,SW,400,104015538,1,103005538,3,7,3
105797474,20000908,,OQSECPPID,NW,200,104015538,1,103005538,3,7,3
105797472,20000908,,OQSECPPID,SE,300,104015538,1,103005538,3,7,3
105797519,20000908,,OQSECPPID,NE,100,104125538,12,103005538,3,7,3
105797516,20000908,,OQSECPPID,SE,300,104125538,12,103005538,3,7,3
105797517,20000908,,OQSECPPID,SW,400,104125538,12,103005538,3,7,3
105797518,20000908,,OQSECPPID,NW,200,104125538,12,103005538,3,7,3
105797513,20000908,,OQSECPPID,SW,400,104115538,11,103005538,3,7,3
105797514,20000908,,OQSECPPID,NW,200,104115538,11,103005538,3,7,3
105797515,20000908,,OQSECPPID,NE,100,104115538,11,103005538,3,7,3
105797512,20000908,,OQSECPPID,SE,300,104115538,11,103005538,3,7,3
105797509,20000908,,OQSECPPID,SW,400,104105538,10,103005538,3,7,3
105797511,20000908,,OQSECPPID,NE,100,104105538,10,103005538,3,7,3
105797510,20000908,,OQSECPPID,NW,200,104105538,10,103005538,3,7,3
105797508,20000908,,OQSECPPID,SE,300,104105538,10,103005538,3,7,3
105797506,20000908,,OQSECPPID,NW,200,104095538,9,103005538,3,7,3
105797504,20000908,,OQSECPPID,SE,300,104095538,9,103005538,3,7,3
105797505,20000908,,OQSECPPID,SW,400,104095538,9,103005538,3,7,3
105797507,20000908,,OQSECPPID,NE,100,104095538,9,103005538,3,7,3
105797520,20000908,,OQSECPPID,SE,300,104135538,13,103005538,3,7,3
105797523,20000908,,OQSECPPID,NE,100,104135538,13,103005538,3,7,3
105797521,20000908,,OQSECPPID,SW,400,104135538,13,103005538,3,7,3
105797522,20000908,,OQSECPPID,NW,200,104135538,13,103005538,3,7,3
105797526,20000908,,OQSECPPID,NW,200,104145538,14,103005538,3,7,3
105797525,20000908,,OQSECPPID,SW,400,104145538,14,103005538,3,7,3
105797524,20000908,,OQSECPPID,SE,300,104145538,14,103005538,3,7,3
105797527,20000908,,OQSECPPID,NE,100,104145538,14,103005538,3,7,3
105797531,20000908,,OQSECPPID,NE,100,104155538,15,103005538,3,7,3
105797528,20000908,,OQSECPPID,SE,300,104155538,15,103005538,3,7,3
105797530,20000908,,OQSECPPID,NW,200,104155538,15,103005538,3,7,3
105797529,20000908,,OQSECPPID,SW,400,104155538,15,103005538,3,7,3
105797535,20000908,,OQSECPPID,NE,100,104165538,16,103005538,3,7,3
105797533,20000908,,OQSECPPID,SW,400,104165538,16,103005538,3,7,3
105797534,20000908,,OQSECPPID,NW,200,104165538,16,103005538,3,7,3
105797532,20000908,,OQSECPPID,SE,300,104165538,16,103005538,3,7,3
105797564,20000908,,OQSECPPID,SE,300,104245538,24,103005538,3,7,3
